"T","TMean","TPrime2Mean","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","epsilon","k","kMean","kPrime2Mean","nut","p","pMean","pPrime2Mean","rho","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.837580e+02,2.837580e+02,-2.872264e-10,5.748711e+00,2.072955e+02,0.000000e+00,5.744064e+00,2.073524e+02,0.000000e+00,1.890306e-05,1.001802e-03,0.000000e+00,-2.413548e-05,0.000000e+00,0.000000e+00,3.084276e-01,2.251647e+05,6.977173e+02,6.977173e+02,-1.675235e-09,1.971502e-01,1.277044e+05,1.282026e+05,8.664016e+04,1.564306e+00,0.000000e+00,1,2.008800e-01,8.088000e-02,1.000000e-01,0.000000e+00
2.837387e+02,2.837387e+02,-2.714702e-10,5.732154e+00,2.073269e+02,0.000000e+00,5.727516e+00,2.073836e+02,0.000000e+00,1.855005e-05,1.000408e-03,0.000000e+00,-2.397109e-05,0.000000e+00,0.000000e+00,3.094318e-01,2.207789e+05,6.922743e+02,6.922743e+02,-1.675905e-09,1.977511e-01,1.277231e+05,1.282214e+05,8.666788e+04,1.564641e+00,0.000000e+00,1,2.011200e-01,8.112000e-02,1.000000e-01,0.000000e+00
2.837195e+02,2.837195e+02,-2.557140e-10,5.715599e+00,2.073582e+02,0.000000e+00,5.710968e+00,2.074148e+02,0.000000e+00,1.819704e-05,9.990141e-04,0.000000e+00,-2.380670e-05,0.000000e+00,0.000000e+00,3.104359e-01,2.163931e+05,6.868313e+02,6.868313e+02,-1.676575e-09,1.983520e-01,1.277418e+05,1.282402e+05,8.669560e+04,1.564976e+00,0.000000e+00,1,2.013600e-01,8.136000e-02,1.000000e-01,0.000000e+00
2.837002e+02,2.837002e+02,-2.399578e-10,5.699043e+00,2.073896e+02,0.000000e+00,5.694419e+00,2.074460e+02,0.000000e+00,1.784403e-05,9.976202e-04,0.000000e+00,-2.364231e-05,0.000000e+00,0.000000e+00,3.114401e-01,2.120073e+05,6.813882e+02,6.813882e+02,-1.677245e-09,1.989530e-01,1.277605e+05,1.282590e+05,8.672332e+04,1.565312e+00,0.000000e+00,1,2.016000e-01,8.160000e-02,1.000000e-01,0.000000e+00
2.836809e+02,2.836809e+02,-2.242011e-10,5.682486e+00,2.074210e+02,0.000000e+00,5.677870e+00,2.074772e+02,0.000000e+00,1.749101e-05,9.962262e-04,0.000000e+00,-2.347791e-05,0.000000e+00,0.000000e+00,3.124443e-01,2.076214e+05,6.759451e+02,6.759451e+02,-1.677915e-09,1.995539e-01,1.277792e+05,1.282779e+05,8.675104e+04,1.565647e+00,0.000000e+00,1,2.018400e-01,8.184000e-02,1.000000e-01,0.000000e+00
2.836675e+02,2.836675e+02,-2.160566e-10,5.662032e+00,2.074382e+02,0.000000e+00,5.657430e+00,2.074943e+02,0.000000e+00,1.719462e-05,9.953891e-04,0.000000e+00,-2.329807e-05,0.000000e+00,0.000000e+00,3.132157e-01,2.040128e+05,6.706535e+02,6.706535e+02,-1.680734e-09,2.000093e-01,1.277970e+05,1.282958e+05,8.677748e+04,1.565939e+00,0.000000e+00,1,2.020800e-01,8.208000e-02,1.000000e-01,0.000000e+00
2.836563e+02,2.836563e+02,-2.107251e-10,5.640137e+00,2.074503e+02,0.000000e+00,5.635551e+00,2.075063e+02,0.000000e+00,1.691916e-05,9.947575e-04,0.000000e+00,-2.311252e-05,0.000000e+00,0.000000e+00,3.139011e-01,2.006913e+05,6.654180e+02,6.654180e+02,-1.684346e-09,2.004108e-01,1.278145e+05,1.283134e+05,8.680345e+04,1.566215e+00,0.000000e+00,1,2.023200e-01,8.232000e-02,1.000000e-01,0.000000e+00
2.836451e+02,2.836451e+02,-2.053935e-10,5.618242e+00,2.074624e+02,0.000000e+00,5.613672e+00,2.075183e+02,0.000000e+00,1.664369e-05,9.941261e-04,0.000000e+00,-2.292697e-05,0.000000e+00,0.000000e+00,3.145864e-01,1.973699e+05,6.601824e+02,6.601824e+02,-1.687958e-09,2.008123e-01,1.278320e+05,1.283310e+05,8.682941e+04,1.566491e+00,0.000000e+00,1,2.025600e-01,8.256000e-02,1.000000e-01,0.000000e+00
2.836338e+02,2.836338e+02,-2.000618e-10,5.596347e+00,2.074744e+02,0.000000e+00,5.591793e+00,2.075302e+02,0.000000e+00,1.636822e-05,9.934946e-04,0.000000e+00,-2.274141e-05,0.000000e+00,0.000000e+00,3.152718e-01,1.940483e+05,6.549467e+02,6.549467e+02,-1.691570e-09,2.012138e-01,1.278494e+05,1.283485e+05,8.685538e+04,1.566767e+00,0.000000e+00,1,2.028000e-01,8.280000e-02,1.000000e-01,0.000000e+00
2.836226e+02,2.836226e+02,-1.947303e-10,5.574452e+00,2.074865e+02,0.000000e+00,5.569914e+00,2.075422e+02,0.000000e+00,1.609275e-05,9.928631e-04,0.000000e+00,-2.255587e-05,0.000000e+00,0.000000e+00,3.159571e-01,1.907269e+05,6.497112e+02,6.497112e+02,-1.695183e-09,2.016153e-01,1.278669e+05,1.283661e+05,8.688135e+04,1.567044e+00,0.000000e+00,1,2.030400e-01,8.304000e-02,1.000000e-01,0.000000e+00
2.836114e+02,2.836114e+02,-1.893987e-10,5.552557e+00,2.074986e+02,0.000000e+00,5.548036e+00,2.075542e+02,0.000000e+00,1.581729e-05,9.922317e-04,0.000000e+00,-2.237031e-05,0.000000e+00,0.000000e+00,3.166424e-01,1.874054e+05,6.444756e+02,6.444756e+02,-1.698795e-09,2.020169e-01,1.278844e+05,1.283837e+05,8.690732e+04,1.567320e+00,0.000000e+00,1,2.032800e-01,8.328000e-02,1.000000e-01,0.000000e+00
2.836001e+02,2.836001e+02,-1.840672e-10,5.530662e+00,2.075106e+02,0.000000e+00,5.526157e+00,2.075661e+02,0.000000e+00,1.554183e-05,9.916002e-04,0.000000e+00,-2.218476e-05,0.000000e+00,0.000000e+00,3.173278e-01,1.840840e+05,6.392401e+02,6.392401e+02,-1.702407e-09,2.024184e-01,1.279019e+05,1.284013e+05,8.693328e+04,1.567596e+00,0.000000e+00,1,2.035200e-01,8.352000e-02,1.000000e-01,0.000000e+00
2.835889e+02,2.835889e+02,-1.787355e-10,5.508767e+00,2.075227e+02,0.000000e+00,5.504278e+00,2.075781e+02,0.000000e+00,1.526635e-05,9.909687e-04,0.000000e+00,-2.199921e-05,0.000000e+00,0.000000e+00,3.180132e-01,1.807624e+05,6.340043e+02,6.340043e+02,-1.706020e-09,2.028199e-01,1.279193e+05,1.284189e+05,8.695925e+04,1.567872e+00,0.000000e+00,1,2.037600e-01,8.376000e-02,1.000000e-01,0.000000e+00
2.835776e+02,2.835776e+02,-1.734040e-10,5.486872e+00,2.075348e+02,0.000000e+00,5.482399e+00,2.075901e+02,0.000000e+00,1.499089e-05,9.903372e-04,0.000000e+00,-2.181366e-05,0.000000e+00,0.000000e+00,3.186985e-01,1.774410e+05,6.287688e+02,6.287688e+02,-1.709632e-09,2.032214e-01,1.279368e+05,1.284365e+05,8.698522e+04,1.568148e+00,0.000000e+00,1,2.040000e-01,8.400000e-02,1.000000e-01,0.000000e+00
2.835664e+02,2.835664e+02,-1.680724e-10,5.464977e+00,2.075468e+02,0.000000e+00,5.460520e+00,2.076021e+02,0.000000e+00,1.471542e-05,9.897057e-04,0.000000e+00,-2.162811e-05,0.000000e+00,0.000000e+00,3.193838e-01,1.741195e+05,6.235333e+02,6.235333e+02,-1.713244e-09,2.036229e-01,1.279543e+05,1.284541e+05,8.701119e+04,1.568425e+00,0.000000e+00,1,2.042400e-01,8.424000e-02,1.000000e-01,0.000000e+00
2.835552e+02,2.835552e+02,-1.627409e-10,5.443082e+00,2.075589e+02,0.000000e+00,5.438642e+00,2.076140e+02,0.000000e+00,1.443996e-05,9.890742e-04,0.000000e+00,-2.144255e-05,0.000000e+00,0.000000e+00,3.200692e-01,1.707981e+05,6.182977e+02,6.182977e+02,-1.716856e-09,2.040244e-01,1.279718e+05,1.284716e+05,8.703716e+04,1.568701e+00,0.000000e+00,1,2.044800e-01,8.448000e-02,1.000000e-01,0.000000e+00
2.835439e+02,2.835439e+02,-1.574092e-10,5.421186e+00,2.075710e+02,0.000000e+00,5.416762e+00,2.076260e+02,0.000000e+00,1.416449e-05,9.884427e-04,0.000000e+00,-2.125700e-05,0.000000e+00,0.000000e+00,3.207546e-01,1.674765e+05,6.130620e+02,6.130620e+02,-1.720469e-09,2.044260e-01,1.279892e+05,1.284892e+05,8.706312e+04,1.568977e+00,0.000000e+00,1,2.047200e-01,8.472000e-02,1.000000e-01,0.000000e+00
2.835327e+02,2.835327e+02,-1.520776e-10,5.399292e+00,2.075830e+02,0.000000e+00,5.394884e+00,2.076380e+02,0.000000e+00,1.388902e-05,9.878112e-04,0.000000e+00,-2.107145e-05,0.000000e+00,0.000000e+00,3.214399e-01,1.641550e+05,6.078265e+02,6.078265e+02,-1.724081e-09,2.048275e-01,1.280067e+05,1.285068e+05,8.708909e+04,1.569253e+00,0.000000e+00,1,2.049600e-01,8.496000e-02,1.000000e-01,0.000000e+00
2.835215e+02,2.835215e+02,-1.467461e-10,5.377397e+00,2.075951e+02,0.000000e+00,5.373005e+00,2.076499e+02,0.000000e+00,1.361356e-05,9.871798e-04,0.000000e+00,-2.088590e-05,0.000000e+00,0.000000e+00,3.221252e-01,1.608336e+05,6.025909e+02,6.025909e+02,-1.727693e-09,2.052290e-01,1.280242e+05,1.285244e+05,8.711506e+04,1.569530e+00,0.000000e+00,1,2.052000e-01,8.520000e-02,1.000000e-01,0.000000e+00
2.835102e+02,2.835102e+02,-1.414146e-10,5.355502e+00,2.076071e+02,0.000000e+00,5.351126e+00,2.076619e+02,0.000000e+00,1.333809e-05,9.865483e-04,0.000000e+00,-2.070035e-05,0.000000e+00,0.000000e+00,3.228106e-01,1.575121e+05,5.973553e+02,5.973553e+02,-1.731305e-09,2.056305e-01,1.280417e+05,1.285420e+05,8.714103e+04,1.569806e+00,0.000000e+00,1,2.054400e-01,8.543999e-02,1.000000e-01,0.000000e+00
2.834990e+02,2.834990e+02,-1.360829e-10,5.333606e+00,2.076192e+02,0.000000e+00,5.329247e+00,2.076739e+02,0.000000e+00,1.306262e-05,9.859168e-04,0.000000e+00,-2.051479e-05,0.000000e+00,0.000000e+00,3.234959e-01,1.541906e+05,5.921196e+02,5.921196e+02,-1.734918e-09,2.060321e-01,1.280591e+05,1.285596e+05,8.716700e+04,1.570082e+00,0.000000e+00,1,2.056800e-01,8.568000e-02,1.000000e-01,0.000000e+00
2.834923e+02,2.834923e+02,-1.565101e-10,5.307863e+00,2.076201e+02,0.000000e+00,5.303525e+00,2.076747e+02,0.000000e+00,1.283911e-05,9.855997e-04,0.000000e+00,-2.031699e-05,0.000000e+00,0.000000e+00,3.238928e-01,1.515753e+05,5.871572e+02,5.871572e+02,-1.707600e-09,2.062536e-01,1.280754e+05,1.285760e+05,8.719130e+04,1.570319e+00,0.000000e+00,1,2.059200e-01,8.592000e-02,1.000000e-01,0.000000e+00
2.834864e+02,2.834864e+02,-1.812307e-10,5.281479e+00,2.076191e+02,0.000000e+00,5.277163e+00,2.076736e+02,0.000000e+00,1.262426e-05,9.853350e-04,0.000000e+00,-2.011714e-05,0.000000e+00,0.000000e+00,3.242415e-01,1.490777e+05,5.822403e+02,5.822403e+02,-1.675128e-09,2.064452e-01,1.280915e+05,1.285922e+05,8.721534e+04,1.570549e+00,0.000000e+00,1,2.061600e-01,8.616000e-02,1.000000e-01,0.000000e+00
2.834805e+02,2.834805e+02,-2.059513e-10,5.255095e+00,2.076181e+02,0.000000e+00,5.250800e+00,2.076726e+02,0.000000e+00,1.240941e-05,9.850704e-04,0.000000e+00,-1.991729e-05,0.000000e+00,0.000000e+00,3.245902e-01,1.465801e+05,5.773234e+02,5.773234e+02,-1.642655e-09,2.066368e-01,1.281076e+05,1.286084e+05,8.723937e+04,1.570779e+00,0.000000e+00,1,2.064000e-01,8.639999e-02,1.000000e-01,0.000000e+00
2.834746e+02,2.834746e+02,-2.306727e-10,5.228710e+00,2.076171e+02,0.000000e+00,5.224436e+00,2.076715e+02,0.000000e+00,1.219455e-05,9.848056e-04,0.000000e+00,-1.971744e-05,0.000000e+00,0.000000e+00,3.249390e-01,1.440825e+05,5.724063e+02,5.724063e+02,-1.610181e-09,2.068284e-01,1.281238e+05,1.286246e+05,8.726340e+04,1.571010e+00,0.000000e+00,1,2.066400e-01,8.664000e-02,1.000000e-01,0.000000e+00
2.834687e+02,2.834687e+02,-2.553933e-10,5.202325e+00,2.076161e+02,0.000000e+00,5.198074e+00,2.076704e+02,0.000000e+00,1.197970e-05,9.845409e-04,0.000000e+00,-1.951759e-05,0.000000e+00,0.000000e+00,3.252877e-01,1.415849e+05,5.674894e+02,5.674894e+02,-1.577709e-09,2.070199e-01,1.281399e+05,1.286408e+05,8.728743e+04,1.571240e+00,0.000000e+00,1,2.068800e-01,8.688000e-02,1.000000e-01,0.000000e+00
2.834628e+02,2.834628e+02,-2.801140e-10,5.175941e+00,2.076151e+02,0.000000e+00,5.171711e+00,2.076694e+02,0.000000e+00,1.176484e-05,9.842763e-04,0.000000e+00,-1.931774e-05,0.000000e+00,0.000000e+00,3.256365e-01,1.390873e+05,5.625724e+02,5.625724e+02,-1.545236e-09,2.072115e-01,1.281560e+05,1.286569e+05,8.731146e+04,1.571470e+00,0.000000e+00,1,2.071200e-01,8.712000e-02,1.000000e-01,0.000000e+00
2.834569e+02,2.834569e+02,-3.048346e-10,5.149557e+00,2.076141e+02,0.000000e+00,5.145349e+00,2.076683e+02,0.000000e+00,1.154999e-05,9.840116e-04,0.000000e+00,-1.911790e-05,0.000000e+00,0.000000e+00,3.259852e-01,1.365897e+05,5.576556e+02,5.576556e+02,-1.512763e-09,2.074031e-01,1.281721e+05,1.286731e+05,8.733549e+04,1.571700e+00,0.000000e+00,1,2.073600e-01,8.735999e-02,1.000000e-01,0.000000e+00
2.834510e+02,2.834510e+02,-3.295560e-10,5.123172e+00,2.076131e+02,0.000000e+00,5.118985e+00,2.076673e+02,0.000000e+00,1.133513e-05,9.837468e-04,0.000000e+00,-1.891804e-05,0.000000e+00,0.000000e+00,3.263340e-01,1.340921e+05,5.527385e+02,5.527385e+02,-1.480290e-09,2.075947e-01,1.281882e+05,1.286893e+05,8.735952e+04,1.571931e+00,0.000000e+00,1,2.076000e-01,8.760000e-02,1.000000e-01,0.000000e+00
2.834451e+02,2.834451e+02,-3.542767e-10,5.096787e+00,2.076121e+02,0.000000e+00,5.092623e+00,2.076662e+02,0.000000e+00,1.112028e-05,9.834822e-04,0.000000e+00,-1.871819e-05,0.000000e+00,0.000000e+00,3.266827e-01,1.315945e+05,5.478216e+02,5.478216e+02,-1.447817e-09,2.077862e-01,1.282043e+05,1.287055e+05,8.738355e+04,1.572161e+00,0.000000e+00,1,2.078400e-01,8.784000e-02,1.000000e-01,0.000000e+00
2.834392e+02,2.834392e+02,-3.789973e-10,5.070403e+00,2.076111e+02,0.000000e+00,5.066260e+00,2.076651e+02,0.000000e+00,1.090543e-05,9.832175e-04,0.000000e+00,-1.851835e-05,0.000000e+00,0.000000e+00,3.270314e-01,1.290969e+05,5.429047e+02,5.429047e+02,-1.415344e-09,2.079778e-01,1.282204e+05,1.287217e+05,8.740759e+04,1.572391e+00,0.000000e+00,1,2.080800e-01,8.808000e-02,1.000000e-01,0.000000e+00
2.834333e+02,2.834333e+02,-4.037179e-10,5.044019e+00,2.076101e+02,0.000000e+00,5.039897e+00,2.076641e+02,0.000000e+00,1.069058e-05,9.829528e-04,0.000000e+00,-1.831850e-05,0.000000e+00,0.000000e+00,3.273802e-01,1.265993e+05,5.379877e+02,5.379877e+02,-1.382872e-09,2.081694e-01,1.282365e+05,1.287379e+05,8.743162e+04,1.572621e+00,0.000000e+00,1,2.083200e-01,8.831999e-02,1.000000e-01,0.000000e+00
2.834274e+02,2.834274e+02,-4.284393e-10,5.017634e+00,2.076091e+02,0.000000e+00,5.013534e+00,2.076630e+02,0.000000e+00,1.047572e-05,9.826882e-04,0.000000e+00,-1.811864e-05,0.000000e+00,0.000000e+00,3.277289e-01,1.241017e+05,5.330707e+02,5.330707e+02,-1.350398e-09,2.083610e-01,1.282526e+05,1.287541e+05,8.745566e+04,1.572852e+00,0.000000e+00,1,2.085600e-01,8.856000e-02,1.000000e-01,0.000000e+00
2.834215e+02,2.834215e+02,-4.531600e-10,4.991250e+00,2.076081e+02,0.000000e+00,4.987172e+00,2.076619e+02,0.000000e+00,1.026086e-05,9.824234e-04,0.000000e+00,-1.791880e-05,0.000000e+00,0.000000e+00,3.280777e-01,1.216041e+05,5.281537e+02,5.281537e+02,-1.317925e-09,2.085525e-01,1.282687e+05,1.287703e+05,8.747969e+04,1.573082e+00,0.000000e+00,1,2.088000e-01,8.880000e-02,1.000000e-01,0.000000e+00
2.834156e+02,2.834156e+02,-4.778806e-10,4.964865e+00,2.076071e+02,0.000000e+00,4.960809e+00,2.076609e+02,0.000000e+00,1.004601e-05,9.821587e-04,0.000000e+00,-1.771895e-05,0.000000e+00,0.000000e+00,3.284264e-01,1.191065e+05,5.232368e+02,5.232368e+02,-1.285453e-09,2.087441e-01,1.282848e+05,1.287865e+05,8.750372e+04,1.573312e+00,0.000000e+00,1,2.090400e-01,8.904000e-02,1.000000e-01,0.000000e+00
2.834097e+02,2.834097e+02,-5.026012e-10,4.938481e+00,2.076061e+02,0.000000e+00,4.934447e+00,2.076598e+02,0.000000e+00,9.831160e-06,9.818941e-04,0.000000e+00,-1.751910e-05,0.000000e+00,0.000000e+00,3.287752e-01,1.166089e+05,5.183199e+02,5.183199e+02,-1.252980e-09,2.089357e-01,1.283009e+05,1.288027e+05,8.752775e+04,1.573542e+00,0.000000e+00,1,2.092800e-01,8.927999e-02,1.000000e-01,0.000000e+00
2.834038e+02,2.834038e+02,-5.273226e-10,4.912096e+00,2.076051e+02,0.000000e+00,4.908083e+00,2.076588e+02,0.000000e+00,9.616301e-06,9.816294e-04,0.000000e+00,-1.731925e-05,0.000000e+00,0.000000e+00,3.291239e-01,1.141112e+05,5.134028e+02,5.134028e+02,-1.220506e-09,2.091273e-01,1.283170e+05,1.288189e+05,8.755178e+04,1.573773e+00,0.000000e+00,1,2.095200e-01,8.952000e-02,1.000000e-01,0.000000e+00
2.834014e+02,2.834014e+02,-5.431274e-10,4.881467e+00,2.075950e+02,0.000000e+00,4.877481e+00,2.076487e+02,0.000000e+00,9.446516e-06,9.814639e-04,0.000000e+00,-1.711203e-05,0.000000e+00,0.000000e+00,3.290856e-01,1.122193e+05,5.087909e+02,5.087909e+02,-1.171026e-09,2.090772e-01,1.283319e+05,1.288339e+05,8.757404e+04,1.573968e+00,0.000000e+00,1,2.097600e-01,8.976000e-02,1.000000e-01,0.000000e+00
2.833991e+02,2.833991e+02,-5.587885e-10,4.850771e+00,2.075849e+02,0.000000e+00,4.846811e+00,2.076384e+02,0.000000e+00,9.277456e-06,9.813001e-04,0.000000e+00,-1.690469e-05,0.000000e+00,0.000000e+00,3.290409e-01,1.103372e+05,5.041839e+02,5.041839e+02,-1.121271e-09,2.090232e-01,1.283467e+05,1.288488e+05,8.759627e+04,1.574163e+00,0.000000e+00,1,2.100000e-01,9.000000e-02,1.000000e-01,0.000000e+00
2.833969e+02,2.833969e+02,-5.744501e-10,4.820073e+00,2.075747e+02,0.000000e+00,4.816139e+00,2.076282e+02,0.000000e+00,9.108391e-06,9.811363e-04,0.000000e+00,-1.669735e-05,0.000000e+00,0.000000e+00,3.289963e-01,1.084550e+05,4.995767e+02,4.995767e+02,-1.071515e-09,2.089692e-01,1.283616e+05,1.288637e+05,8.761851e+04,1.574358e+00,0.000000e+00,1,2.102400e-01,9.024000e-02,1.000000e-01,0.000000e+00
2.833946e+02,2.833946e+02,-5.901112e-10,4.789377e+00,2.075646e+02,0.000000e+00,4.785469e+00,2.076179e+02,0.000000e+00,8.939332e-06,9.809725e-04,0.000000e+00,-1.649001e-05,0.000000e+00,0.000000e+00,3.289517e-01,1.065728e+05,4.949697e+02,4.949697e+02,-1.021760e-09,2.089153e-01,1.283764e+05,1.288786e+05,8.764073e+04,1.574553e+00,0.000000e+00,1,2.104800e-01,9.048000e-02,1.000000e-01,0.000000e+00
2.833923e+02,2.833923e+02,-6.057723e-10,4.758680e+00,2.075544e+02,0.000000e+00,4.754799e+00,2.076077e+02,0.000000e+00,8.770272e-06,9.808086e-04,0.000000e+00,-1.628267e-05,0.000000e+00,0.000000e+00,3.289071e-01,1.046907e+05,4.903626e+02,4.903626e+02,-9.720055e-10,2.088613e-01,1.283913e+05,1.288935e+05,8.766297e+04,1.574748e+00,0.000000e+00,1,2.107200e-01,9.072000e-02,1.000000e-01,0.000000e+00
2.833900e+02,2.833900e+02,-6.214334e-10,4.727983e+00,2.075442e+02,0.000000e+00,4.724128e+00,2.075974e+02,0.000000e+00,8.601212e-06,9.806448e-04,0.000000e+00,-1.607533e-05,0.000000e+00,0.000000e+00,3.288625e-01,1.028085e+05,4.857556e+02,4.857556e+02,-9.222508e-10,2.088073e-01,1.284062e+05,1.289084e+05,8.768520e+04,1.574943e+00,0.000000e+00,1,2.109600e-01,9.096000e-02,1.000000e-01,0.000000e+00
2.833877e+02,2.833877e+02,-6.370950e-10,4.697286e+00,2.075341e+02,0.000000e+00,4.693457e+00,2.075872e+02,0.000000e+00,8.432147e-06,9.804810e-04,0.000000e+00,-1.586798e-05,0.000000e+00,0.000000e+00,3.288179e-01,1.009263e+05,4.811484e+02,4.811484e+02,-8.724945e-10,2.087534e-01,1.284210e+05,1.289234e+05,8.770743e+04,1.575138e+00,0.000000e+00,1,2.112000e-01,9.120000e-02,1.000000e-01,0.000000e+00
2.833854e+02,2.833854e+02,-6.527561e-10,4.666589e+00,2.075239e+02,0.000000e+00,4.662786e+00,2.075770e+02,0.000000e+00,8.263088e-06,9.803172e-04,0.000000e+00,-1.566065e-05,0.000000e+00,0.000000e+00,3.287733e-01,9.904417e+04,4.765414e+02,4.765414e+02,-8.227398e-10,2.086994e-01,1.284359e+05,1.289383e+05,8.772966e+04,1.575333e+00,0.000000e+00,1,2.114400e-01,9.144000e-02,1.000000e-01,0.000000e+00
2.833831e+02,2.833831e+02,-6.684172e-10,4.635892e+00,2.075137e+02,0.000000e+00,4.632116e+00,2.075667e+02,0.000000e+00,8.094028e-06,9.801534e-04,0.000000e+00,-1.545331e-05,0.000000e+00,0.000000e+00,3.287287e-01,9.716202e+04,4.719344e+02,4.719344e+02,-7.729851e-10,2.086454e-01,1.284507e+05,1.289532e+05,8.775189e+04,1.575528e+00,0.000000e+00,1,2.116800e-01,9.168000e-02,1.000000e-01,0.000000e+00
2.833809e+02,2.833809e+02,-6.840782e-10,4.605196e+00,2.075036e+02,0.000000e+00,4.601446e+00,2.075565e+02,0.000000e+00,7.924968e-06,9.799897e-04,0.000000e+00,-1.524597e-05,0.000000e+00,0.000000e+00,3.286841e-01,9.527987e+04,4.673273e+02,4.673273e+02,-7.232304e-10,2.085914e-01,1.284656e+05,1.289681e+05,8.777412e+04,1.575723e+00,0.000000e+00,1,2.119200e-01,9.192000e-02,1.000000e-01,0.000000e+00
2.833786e+02,2.833786e+02,-6.997398e-10,4.574498e+00,2.074934e+02,0.000000e+00,4.570775e+00,2.075462e+02,0.000000e+00,7.755903e-06,9.798257e-04,0.000000e+00,-1.503862e-05,0.000000e+00,0.000000e+00,3.286395e-01,9.339766e+04,4.627202e+02,4.627202e+02,-6.734741e-10,2.085375e-01,1.284804e+05,1.289830e+05,8.779636e+04,1.575918e+00,0.000000e+00,1,2.121600e-01,9.216000e-02,1.000000e-01,0.000000e+00
2.833763e+02,2.833763e+02,-7.154010e-10,4.543801e+00,2.074832e+02,0.000000e+00,4.540104e+00,2.075360e+02,0.000000e+00,7.586844e-06,9.796619e-04,0.000000e+00,-1.483129e-05,0.000000e+00,0.000000e+00,3.285949e-01,9.151552e+04,4.581131e+02,4.581131e+02,-6.237194e-10,2.084835e-01,1.284953e+05,1.289980e+05,8.781859e+04,1.576113e+00,0.000000e+00,1,2.124000e-01,9.240000e-02,1.000000e-01,0.000000e+00
2.833740e+02,2.833740e+02,-7.310620e-10,4.513105e+00,2.074731e+02,0.000000e+00,4.509434e+00,2.075258e+02,0.000000e+00,7.417784e-06,9.794981e-04,0.000000e+00,-1.462395e-05,0.000000e+00,0.000000e+00,3.285503e-01,8.963337e+04,4.535061e+02,4.535061e+02,-5.739647e-10,2.084295e-01,1.285101e+05,1.290129e+05,8.784082e+04,1.576308e+00,0.000000e+00,1,2.126400e-01,9.264000e-02,1.000000e-01,0.000000e+00
2.833717e+02,2.833717e+02,-7.467231e-10,4.482408e+00,2.074629e+02,0.000000e+00,4.478763e+00,2.075155e+02,0.000000e+00,7.248725e-06,9.793343e-04,0.000000e+00,-1.441661e-05,0.000000e+00,0.000000e+00,3.285057e-01,8.775121e+04,4.488991e+02,4.488991e+02,-5.242100e-10,2.083756e-01,1.285250e+05,1.290278e+05,8.786305e+04,1.576503e+00,0.000000e+00,1,2.128800e-01,9.288000e-02,1.000000e-01,0.000000e+00
2.833694e+02,2.833694e+02,-7.623847e-10,4.451710e+00,2.074528e+02,0.000000e+00,4.448092e+00,2.075053e+02,0.000000e+00,7.079660e-06,9.791706e-04,0.000000e+00,-1.420926e-05,0.000000e+00,0.000000e+00,3.284611e-01,8.586901e+04,4.442919e+02,4.442919e+02,-4.744538e-10,2.083216e-01,1.285399e+05,1.290427e+05,8.788529e+04,1.576698e+00,0.000000e+00,1,2.131200e-01,9.312000e-02,1.000000e-01,0.000000e+00
2.833674e+02,2.833674e+02,-7.726437e-10,4.420845e+00,2.074420e+02,0.000000e+00,4.417253e+00,2.074944e+02,0.000000e+00,6.915638e-06,9.790006e-04,0.000000e+00,-1.400382e-05,0.000000e+00,0.000000e+00,3.283631e-01,8.405049e+04,4.397539e+02,4.397539e+02,-4.259223e-10,2.082344e-01,1.285545e+05,1.290574e+05,8.790714e+04,1.576888e+00,0.000000e+00,1,2.133600e-01,9.336000e-02,1.000000e-01,0.000000e+00
2.833677e+02,2.833677e+02,-7.396844e-10,4.388631e+00,2.074263e+02,0.000000e+00,4.385067e+00,2.074787e+02,0.000000e+00,6.791919e-06,9.787811e-04,0.000000e+00,-1.381353e-05,0.000000e+00,0.000000e+00,3.278377e-01,8.274108e+04,4.357683e+02,4.357683e+02,-3.871778e-10,2.078819e-01,1.285670e+05,1.290700e+05,8.792596e+04,1.577040e+00,0.000000e+00,1,2.136000e-01,9.360000e-02,1.000000e-01,0.000000e+00
2.833681e+02,2.833681e+02,-7.067250e-10,4.356417e+00,2.074107e+02,0.000000e+00,4.352880e+00,2.074630e+02,0.000000e+00,6.668200e-06,9.785617e-04,0.000000e+00,-1.362325e-05,0.000000e+00,0.000000e+00,3.273123e-01,8.143166e+04,4.317827e+02,4.317827e+02,-3.484333e-10,2.075293e-01,1.285796e+05,1.290826e+05,8.794479e+04,1.577192e+00,0.000000e+00,1,2.138400e-01,9.384000e-02,1.000000e-01,0.000000e+00
2.833684e+02,2.833684e+02,-6.737647e-10,4.324202e+00,2.073950e+02,0.000000e+00,4.320693e+00,2.074473e+02,0.000000e+00,6.544477e-06,9.783423e-04,0.000000e+00,-1.343296e-05,0.000000e+00,0.000000e+00,3.267868e-01,8.012220e+04,4.277971e+02,4.277971e+02,-3.096875e-10,2.071767e-01,1.285921e+05,1.290952e+05,8.796362e+04,1.577344e+00,0.000000e+00,1,2.140800e-01,9.408000e-02,1.000000e-01,0.000000e+00
