# Source     : particleCollector
# Bins       : 30
# Total area : 0.00784591
# Geometry   :
#	Bin	(Centre_x Centre_y Centre_z)	Area
#	0	(0.00623339 0 -0.00202535)	3.13836e-05
#	1	(0.00385245 0 -0.00530244)	3.13836e-05
#	2	(4.91999e-19 0 -0.00655417)	3.13836e-05
#	3	(-0.00385245 0 -0.00530244)	3.13836e-05
#	4	(-0.00623339 0 -0.00202535)	3.13836e-05
#	5	(-0.00623339 0 0.00202535)	3.13836e-05
#	6	(-0.00385245 0 0.00530244)	3.13836e-05
#	7	(-8.43426e-19 0 0.00655417)	3.13836e-05
#	8	(0.00385245 0 0.00530244)	3.13836e-05
#	9	(0.00623339 0 0.00202535)	3.13836e-05
#	10	(0.0173644 0 -0.00564205)	0.000164764
#	11	(0.0107318 0 -0.0147711)	0.000164764
#	12	(1.71363e-18 0 -0.0182581)	0.000164764
#	13	(-0.0107318 0 -0.0147711)	0.000164764
#	14	(-0.0173644 0 -0.00564205)	0.000164764
#	15	(-0.0173644 0 0.00564205)	0.000164764
#	16	(-0.0107318 0 0.0147711)	0.000164764
#	17	(-2.57044e-18 0 0.0182581)	0.000164764
#	18	(0.0107318 0 0.0147711)	0.000164764
#	19	(0.0173644 0 0.00564205)	0.000164764
#	20	(0.0363614 0 -0.0118145)	0.000588443
#	21	(0.0224726 0 -0.0309309)	0.000588443
#	22	(3.59862e-18 0 -0.0382327)	0.000588443
#	23	(-0.0224726 0 -0.0309309)	0.000588443
#	24	(-0.0363614 0 -0.0118145)	0.000588443
#	25	(-0.0363614 0 0.0118145)	0.000588443
#	26	(-0.0224726 0 0.0309309)	0.000588443
#	27	(-6.2376e-18 0 0.0382327)	0.000588443
#	28	(0.0224726 0 0.0309309)	0.000588443
#	29	(0.0363614 0 0.0118145)	0.000588443
#
# Output format:
#	Time	bin_0	mass[0]	massFlowRate[0]
#	Time	bin_1	mass[1]	massFlowRate[1]
#	Time	bin_2	mass[2]	massFlowRate[2]
#	Time	bin_3	mass[3]	massFlowRate[3]
#	Time	bin_4	mass[4]	massFlowRate[4]
#	Time	bin_5	mass[5]	massFlowRate[5]
#	Time	bin_6	mass[6]	massFlowRate[6]
#	Time	bin_7	mass[7]	massFlowRate[7]
#	Time	bin_8	mass[8]	massFlowRate[8]
#	Time	bin_9	mass[9]	massFlowRate[9]
#	Time	bin_10	mass[10]	massFlowRate[10]
#	Time	bin_11	mass[11]	massFlowRate[11]
#	Time	bin_12	mass[12]	massFlowRate[12]
#	Time	bin_13	mass[13]	massFlowRate[13]
#	Time	bin_14	mass[14]	massFlowRate[14]
#	Time	bin_15	mass[15]	massFlowRate[15]
#	Time	bin_16	mass[16]	massFlowRate[16]
#	Time	bin_17	mass[17]	massFlowRate[17]
#	Time	bin_18	mass[18]	massFlowRate[18]
#	Time	bin_19	mass[19]	massFlowRate[19]
#	Time	bin_20	mass[20]	massFlowRate[20]
#	Time	bin_21	mass[21]	massFlowRate[21]
#	Time	bin_22	mass[22]	massFlowRate[22]
#	Time	bin_23	mass[23]	massFlowRate[23]
#	Time	bin_24	mass[24]	massFlowRate[24]
#	Time	bin_25	mass[25]	massFlowRate[25]
#	Time	bin_26	mass[26]	massFlowRate[26]
#	Time	bin_27	mass[27]	massFlowRate[27]
#	Time	bin_28	mass[28]	massFlowRate[28]
#	Time	bin_29	mass[29]	massFlowRate[29]
0.3605	21	0	0
0.3605	22	0	0
0.3605	23	0	0
0.3605	24	0	0
0.3605	25	8.31632e-06	3.99204e-06
0.3605	26	0	0
0.3605	27	0	0
0.3605	28	0	0
0.3605	29	0	0
0.361	0	1.25358e-05	5.33782e-06
0.361	1	0	0
0.361	2	0	0
0.361	3	0	0
0.361	4	3.3982e-07	1.3214e-07
0.361	5	3.05727e-05	1.26262e-05
0.361	6	0	0
0.361	7	0	0
0.361	8	0	0
0.361	9	8.20802e-08	2.45625e-08
0.361	10	2.51182e-05	1.10408e-05
0.361	11	0	0
0.361	12	0	0
0.361	13	0	0
0.361	14	0	0
0.361	15	2.32431e-05	9.89456e-06
0.361	16	0	0
0.361	17	0	0
0.361	18	0	0
0.361	19	0	0
0.361	20	1.65475e-05	7.84784e-06
0.361	21	0	0
0.361	22	0	0
0.361	23	0	0
0.361	24	0	0
0.361	25	8.31632e-06	3.99204e-06
0.361	26	0	0
0.361	27	0	0
0.361	28	0	0
0.361	29	0	0
0.3615	0	1.25358e-05	5.33782e-06
0.3615	1	0	0
0.3615	2	0	0
0.3615	3	0	0
0.3615	4	3.3982e-07	1.3214e-07
0.3615	5	3.05727e-05	1.26262e-05
0.3615	6	0	0
0.3615	7	0	0
0.3615	8	0	0
0.3615	9	8.20802e-08	2.45625e-08
0.3615	10	2.51182e-05	1.10408e-05
0.3615	11	0	0
0.3615	12	0	0
0.3615	13	0	0
0.3615	14	0	0
0.3615	15	2.32431e-05	9.89456e-06
0.3615	16	0	0
0.3615	17	0	0
0.3615	18	0	0
0.3615	19	0	0
0.3615	20	1.65475e-05	7.84784e-06
0.3615	21	0	0
0.3615	22	0	0
0.3615	23	0	0
0.3615	24	0	0
0.3615	25	8.31632e-06	3.99204e-06
0.3615	26	0	0
0.3615	27	0	0
0.3615	28	0	0
0.3615	29	0	0
0.362	0	1.25358e-05	5.33782e-06
0.362	1	0	0
0.362	2	0	0
0.362	3	0	0
0.362	4	3.3982e-07	1.3214e-07
0.362	5	3.05727e-05	1.26262e-05
0.362	6	0	0
0.362	7	0	0
0.362	8	0	0
0.362	9	8.20802e-08	2.45625e-08
0.362	10	2.51182e-05	1.10408e-05
0.362	11	0	0
0.362	12	0	0
0.362	13	0	0
0.362	14	0	0
0.362	15	2.32431e-05	9.89456e-06
0.362	16	0	0
0.362	17	0	0
0.362	18	0	0
0.362	19	0	0
0.362	20	1.65475e-05	7.84784e-06
0.362	21	0	0
0.362	22	0	0
0.362	23	0	0
0.362	24	0	0
0.362	25	8.31632e-06	3.99204e-06
0.362	26	0	0
0.362	27	0	0
0.362	28	0	0
0.362	29	0	0
0.3625	0	1.25358e-05	5.33782e-06
0.3625	1	0	0
0.3625	2	0	0
0.3625	3	0	0
0.3625	4	3.3982e-07	1.3214e-07
0.3625	5	3.05727e-05	1.26262e-05
0.3625	6	0	0
0.3625	7	0	0
0.3625	8	0	0
0.3625	9	8.20802e-08	2.45625e-08
0.3625	10	2.51182e-05	1.10408e-05
0.3625	11	0	0
0.3625	12	0	0
0.3625	13	0	0
0.3625	14	0	0
0.3625	15	2.32431e-05	9.89456e-06
0.3625	16	0	0
0.3625	17	0	0
0.3625	18	0	0
0.3625	19	0	0
0.3625	20	1.65475e-05	7.84784e-06
0.3625	21	0	0
0.3625	22	0	0
0.3625	23	0	0
0.3625	24	0	0
0.3625	25	8.31632e-06	3.99204e-06
0.3625	26	0	0
0.3625	27	0	0
0.3625	28	0	0
0.3625	29	0	0
0.363	0	1.25358e-05	5.33782e-06
0.363	1	0	0
0.363	2	0	0
0.363	3	0	0
0.363	4	3.3982e-07	1.3214e-07
0.363	5	3.05727e-05	1.26262e-05
0.363	6	0	0
0.363	7	0	0
0.363	8	0	0
0.363	9	8.20802e-08	2.45625e-08
0.363	10	2.51182e-05	1.10408e-05
0.363	11	0	0
0.363	12	0	0
0.363	13	0	0
0.363	14	0	0
0.363	15	2.32431e-05	9.89456e-06
0.363	16	0	0
0.363	17	0	0
0.363	18	0	0
0.363	19	0	0
0.363	20	1.65475e-05	7.84784e-06
0.363	21	0	0
0.363	22	0	0
0.363	23	0	0
0.363	24	0	0
0.363	25	8.31632e-06	3.99204e-06
0.363	26	0	0
0.363	27	0	0
0.363	28	0	0
0.363	29	0	0
0.3635	0	1.25358e-05	5.33782e-06
0.3635	1	0	0
0.3635	2	0	0
0.3635	3	0	0
0.3635	4	3.3982e-07	1.3214e-07
0.3635	5	3.05727e-05	1.26262e-05
0.3635	6	0	0
0.3635	7	0	0
0.3635	8	0	0
0.3635	9	8.20802e-08	2.45625e-08
0.3635	10	2.51182e-05	1.10408e-05
0.3635	11	0	0
0.3635	12	0	0
0.3635	13	0	0
0.3635	14	0	0
0.3635	15	2.32431e-05	9.89456e-06
0.3635	16	0	0
0.3635	17	0	0
0.3635	18	0	0
0.3635	19	0	0
0.3635	20	1.65475e-05	7.84784e-06
0.3635	21	0	0
0.3635	22	0	0
0.3635	23	0	0
0.3635	24	0	0
0.3635	25	8.31632e-06	3.99204e-06
0.3635	26	0	0
0.3635	27	0	0
0.3635	28	0	0
0.3635	29	0	0
0.364	0	1.25358e-05	5.33782e-06
0.364	1	0	0
0.364	2	0	0
0.364	3	0	0
0.364	4	3.3982e-07	1.3214e-07
0.364	5	3.05727e-05	1.26262e-05
0.364	6	0	0
0.364	7	0	0
0.364	8	0	0
0.364	9	8.20802e-08	2.45625e-08
0.364	10	2.51182e-05	1.10408e-05
0.364	11	0	0
0.364	12	0	0
0.364	13	0	0
0.364	14	0	0
0.364	15	2.32431e-05	9.89456e-06
0.364	16	0	0
0.364	17	0	0
0.364	18	0	0
0.364	19	0	0
0.364	20	1.65475e-05	7.84784e-06
0.364	21	0	0
0.364	22	0	0
0.364	23	0	0
0.364	24	0	0
0.364	25	8.31632e-06	3.99204e-06
0.364	26	0	0
0.364	27	0	0
0.364	28	0	0
0.364	29	0	0
0.3645	0	1.25358e-05	5.33782e-06
0.3645	1	0	0
0.3645	2	0	0
0.3645	3	0	0
0.3645	4	3.3982e-07	1.3214e-07
0.3645	5	3.05727e-05	1.26262e-05
0.3645	6	0	0
0.3645	7	0	0
0.3645	8	0	0
0.3645	9	8.20802e-08	2.45625e-08
0.3645	10	2.51182e-05	1.10408e-05
0.3645	11	0	0
0.3645	12	0	0
0.3645	13	0	0
0.3645	14	0	0
0.3645	15	2.32431e-05	9.89456e-06
0.3645	16	0	0
0.3645	17	0	0
0.3645	18	0	0
0.3645	19	0	0
0.3645	20	1.65475e-05	7.84784e-06
0.3645	21	0	0
0.3645	22	0	0
0.3645	23	0	0
0.3645	24	0	0
0.3645	25	8.31632e-06	3.99204e-06
0.3645	26	0	0
0.3645	27	0	0
0.3645	28	0	0
0.3645	29	0	0
0.365	0	1.25358e-05	5.33782e-06
0.365	1	0	0
0.365	2	0	0
0.365	3	0	0
0.365	4	3.3982e-07	1.3214e-07
0.365	5	3.05727e-05	1.26262e-05
0.365	6	0	0
0.365	7	0	0
0.365	8	0	0
0.365	9	8.20802e-08	2.45625e-08
0.365	10	2.51182e-05	1.10408e-05
0.365	11	0	0
0.365	12	0	0
0.365	13	0	0
0.365	14	0	0
0.365	15	2.32431e-05	9.89456e-06
0.365	16	0	0
0.365	17	0	0
0.365	18	0	0
0.365	19	0	0
0.365	20	1.65475e-05	7.84784e-06
0.365	21	0	0
0.365	22	0	0
0.365	23	0	0
0.365	24	0	0
0.365	25	8.31632e-06	3.99204e-06
0.365	26	0	0
0.365	27	0	0
0.365	28	0	0
0.365	29	0	0
0.3655	0	1.25358e-05	5.33782e-06
0.3655	1	0	0
0.3655	2	0	0
0.3655	3	0	0
0.3655	4	3.3982e-07	1.3214e-07
0.3655	5	3.05727e-05	1.26262e-05
0.3655	6	0	0
0.3655	7	0	0
0.3655	8	0	0
0.3655	9	8.20802e-08	2.45625e-08
0.3655	10	2.51182e-05	1.10408e-05
0.3655	11	0	0
0.3655	12	0	0
0.3655	13	0	0
0.3655	14	0	0
0.3655	15	2.32431e-05	9.89456e-06
0.3655	16	0	0
0.3655	17	0	0
0.3655	18	0	0
0.3655	19	0	0
0.3655	20	1.65475e-05	7.84784e-06
0.3655	21	0	0
0.3655	22	0	0
0.3655	23	0	0
0.3655	24	0	0
0.3655	25	8.31632e-06	3.99204e-06
0.3655	26	0	0
0.3655	27	0	0
0.3655	28	0	0
0.3655	29	0	0
0.366	0	1.25358e-05	5.33782e-06
0.366	1	0	0
0.366	2	0	0
0.366	3	0	0
0.366	4	3.3982e-07	1.3214e-07
0.366	5	3.05727e-05	1.26262e-05
0.366	6	0	0
0.366	7	0	0
0.366	8	0	0
0.366	9	8.20802e-08	2.45625e-08
0.366	10	2.51182e-05	1.10408e-05
0.366	11	0	0
0.366	12	0	0
0.366	13	0	0
0.366	14	0	0
0.366	15	2.32431e-05	9.89456e-06
0.366	16	0	0
0.366	17	0	0
0.366	18	0	0
0.366	19	0	0
0.366	20	1.65475e-05	7.84784e-06
0.366	21	0	0
0.366	22	0	0
0.366	23	0	0
0.366	24	0	0
0.366	25	8.31632e-06	3.99204e-06
0.366	26	0	0
0.366	27	0	0
0.366	28	0	0
0.366	29	0	0
0.3665	0	1.25358e-05	5.33782e-06
0.3665	1	0	0
0.3665	2	0	0
0.3665	3	0	0
0.3665	4	3.3982e-07	1.3214e-07
0.3665	5	3.05727e-05	1.26262e-05
0.3665	6	0	0
0.3665	7	0	0
0.3665	8	0	0
0.3665	9	8.20802e-08	2.45625e-08
0.3665	10	2.51182e-05	1.10408e-05
0.3665	11	0	0
0.3665	12	0	0
0.3665	13	0	0
0.3665	14	0	0
0.3665	15	2.32431e-05	9.89456e-06
0.3665	16	0	0
0.3665	17	0	0
0.3665	18	0	0
0.3665	19	0	0
0.3665	20	1.65475e-05	7.84784e-06
0.3665	21	0	0
0.3665	22	0	0
0.3665	23	0	0
0.3665	24	0	0
0.3665	25	8.31632e-06	3.99204e-06
0.3665	26	0	0
0.3665	27	0	0
0.3665	28	0	0
0.3665	29	0	0
0.367	0	1.25358e-05	5.33782e-06
0.367	1	0	0
0.367	2	0	0
0.367	3	0	0
0.367	4	3.3982e-07	1.3214e-07
0.367	5	3.05727e-05	1.26262e-05
0.367	6	0	0
0.367	7	0	0
0.367	8	0	0
0.367	9	8.20802e-08	2.45625e-08
0.367	10	2.51182e-05	1.10408e-05
0.367	11	0	0
0.367	12	0	0
0.367	13	0	0
0.367	14	0	0
0.367	15	2.32431e-05	9.89456e-06
0.367	16	0	0
0.367	17	0	0
0.367	18	0	0
0.367	19	0	0
0.367	20	1.65475e-05	7.84784e-06
0.367	21	0	0
0.367	22	0	0
0.367	23	0	0
0.367	24	0	0
0.367	25	8.31632e-06	3.99204e-06
0.367	26	0	0
0.367	27	0	0
0.367	28	0	0
0.367	29	0	0
0.3675	0	1.25358e-05	5.33782e-06
0.3675	1	0	0
0.3675	2	0	0
0.3675	3	0	0
0.3675	4	3.3982e-07	1.3214e-07
0.3675	5	3.05727e-05	1.26262e-05
0.3675	6	0	0
0.3675	7	0	0
0.3675	8	0	0
0.3675	9	8.20802e-08	2.45625e-08
0.3675	10	2.51182e-05	1.10408e-05
0.3675	11	0	0
0.3675	12	0	0
0.3675	13	0	0
0.3675	14	0	0
0.3675	15	2.32431e-05	9.89456e-06
0.3675	16	0	0
0.3675	17	0	0
0.3675	18	0	0
0.3675	19	0	0
0.3675	20	1.65475e-05	7.84784e-06
0.3675	21	0	0
0.3675	22	0	0
0.3675	23	0	0
0.3675	24	0	0
0.3675	25	8.31632e-06	3.99204e-06
0.3675	26	0	0
0.3675	27	0	0
0.3675	28	0	0
0.3675	29	0	0
0.368	0	1.25358e-05	5.33782e-06
0.368	1	0	0
0.368	2	0	0
0.368	3	0	0
0.368	4	3.3982e-07	1.3214e-07
0.368	5	3.05727e-05	1.26262e-05
0.368	6	0	0
0.368	7	0	0
0.368	8	0	0
0.368	9	8.20802e-08	2.45625e-08
0.368	10	2.51182e-05	1.10408e-05
0.368	11	0	0
0.368	12	0	0
0.368	13	0	0
0.368	14	0	0
0.368	15	2.32431e-05	9.89456e-06
0.368	16	0	0
0.368	17	0	0
0.368	18	0	0
0.368	19	0	0
0.368	20	1.65475e-05	7.84784e-06
0.368	21	0	0
0.368	22	0	0
0.368	23	0	0
0.368	24	0	0
0.368	25	8.31632e-06	3.99204e-06
0.368	26	0	0
0.368	27	0	0
0.368	28	0	0
0.368	29	0	0
0.3685	0	1.25358e-05	5.33782e-06
0.3685	1	0	0
0.3685	2	0	0
0.3685	3	0	0
0.3685	4	3.3982e-07	1.3214e-07
0.3685	5	3.05727e-05	1.26262e-05
0.3685	6	0	0
0.3685	7	0	0
0.3685	8	0	0
0.3685	9	8.20802e-08	2.45625e-08
0.3685	10	2.51182e-05	1.10408e-05
0.3685	11	0	0
0.3685	12	0	0
0.3685	13	0	0
0.3685	14	0	0
0.3685	15	2.32431e-05	9.89456e-06
0.3685	16	0	0
0.3685	17	0	0
0.3685	18	0	0
0.3685	19	0	0
0.3685	20	1.65475e-05	7.84784e-06
0.3685	21	0	0
0.3685	22	0	0
0.3685	23	0	0
0.3685	24	0	0
0.3685	25	8.31632e-06	3.99204e-06
0.3685	26	0	0
0.3685	27	0	0
0.3685	28	0	0
0.3685	29	0	0
0.369	0	1.25358e-05	5.33782e-06
0.369	1	0	0
0.369	2	0	0
0.369	3	0	0
0.369	4	3.3982e-07	1.3214e-07
0.369	5	3.05727e-05	1.26262e-05
0.369	6	0	0
0.369	7	0	0
0.369	8	0	0
0.369	9	8.20802e-08	2.45625e-08
0.369	10	2.51182e-05	1.10408e-05
0.369	11	0	0
0.369	12	0	0
0.369	13	0	0
0.369	14	0	0
0.369	15	2.32431e-05	9.89456e-06
0.369	16	0	0
0.369	17	0	0
0.369	18	0	0
0.369	19	0	0
0.369	20	1.65475e-05	7.84784e-06
0.369	21	0	0
0.369	22	0	0
0.369	23	0	0
0.369	24	0	0
0.369	25	8.31632e-06	3.99204e-06
0.369	26	0	0
0.369	27	0	0
0.369	28	0	0
0.369	29	0	0
0.3695	0	1.25358e-05	5.33782e-06
0.3695	1	0	0
0.3695	2	0	0
0.3695	3	0	0
0.3695	4	3.3982e-07	1.3214e-07
0.3695	5	3.05727e-05	1.26262e-05
0.3695	6	0	0
0.3695	7	0	0
0.3695	8	0	0
0.3695	9	8.20802e-08	2.45625e-08
0.3695	10	2.51182e-05	1.10408e-05
0.3695	11	0	0
0.3695	12	0	0
0.3695	13	0	0
0.3695	14	0	0
0.3695	15	2.32431e-05	9.89456e-06
0.3695	16	0	0
0.3695	17	0	0
0.3695	18	0	0
0.3695	19	0	0
0.3695	20	1.65475e-05	7.84784e-06
0.3695	21	0	0
0.3695	22	0	0
0.3695	23	0	0
0.3695	24	0	0
0.3695	25	8.31632e-06	3.99204e-06
0.3695	26	0	0
0.3695	27	0	0
0.3695	28	0	0
0.3695	29	0	0
0.37	0	1.25358e-05	5.33782e-06
0.37	1	0	0
0.37	2	0	0
0.37	3	0	0
0.37	4	3.3982e-07	1.3214e-07
0.37	5	3.05727e-05	1.26262e-05
0.37	6	0	0
0.37	7	0	0
0.37	8	0	0
0.37	9	8.20802e-08	2.45625e-08
0.37	10	2.51182e-05	1.10408e-05
0.37	11	0	0
0.37	12	0	0
0.37	13	0	0
0.37	14	0	0
0.37	15	2.32431e-05	9.89456e-06
0.37	16	0	0
0.37	17	0	0
0.37	18	0	0
0.37	19	0	0
0.37	20	1.65475e-05	7.84784e-06
0.37	21	0	0
0.37	22	0	0
0.37	23	0	0
0.37	24	0	0
0.37	25	8.31632e-06	3.99204e-06
0.37	26	0	0
0.37	27	0	0
0.37	28	0	0
0.37	29	0	0
0.3705	0	1.25358e-05	5.33782e-06
0.3705	1	0	0
0.3705	2	0	0
0.3705	3	0	0
0.3705	4	3.3982e-07	1.3214e-07
0.3705	5	3.05727e-05	1.26262e-05
0.3705	6	0	0
0.3705	7	0	0
0.3705	8	0	0
0.3705	9	8.20802e-08	2.45625e-08
0.3705	10	2.51182e-05	1.10408e-05
0.3705	11	0	0
0.3705	12	0	0
0.3705	13	0	0
0.3705	14	0	0
0.3705	15	2.32431e-05	9.89456e-06
0.3705	16	0	0
0.3705	17	0	0
0.3705	18	0	0
0.3705	19	0	0
0.3705	20	1.65475e-05	7.84784e-06
0.3705	21	0	0
0.3705	22	0	0
0.3705	23	0	0
0.3705	24	0	0
0.3705	25	8.31632e-06	3.99204e-06
0.3705	26	0	0
0.3705	27	0	0
0.3705	28	0	0
0.3705	29	0	0
0.371	0	1.25358e-05	5.33782e-06
0.371	1	0	0
0.371	2	0	0
0.371	3	0	0
0.371	4	3.3982e-07	1.3214e-07
0.371	5	3.05727e-05	1.26262e-05
0.371	6	0	0
0.371	7	0	0
0.371	8	0	0
0.371	9	8.20802e-08	2.45625e-08
0.371	10	2.51182e-05	1.10408e-05
0.371	11	0	0
0.371	12	0	0
0.371	13	0	0
0.371	14	0	0
0.371	15	2.32431e-05	9.89456e-06
0.371	16	0	0
0.371	17	0	0
0.371	18	0	0
0.371	19	0	0
0.371	20	1.65475e-05	7.84784e-06
0.371	21	0	0
0.371	22	0	0
0.371	23	0	0
0.371	24	0	0
0.371	25	8.31632e-06	3.99204e-06
0.371	26	0	0
0.371	27	0	0
0.371	28	0	0
0.371	29	0	0
0.3715	0	1.25358e-05	5.33782e-06
0.3715	1	0	0
0.3715	2	0	0
0.3715	3	0	0
0.3715	4	3.3982e-07	1.3214e-07
0.3715	5	3.05727e-05	1.26262e-05
0.3715	6	0	0
0.3715	7	0	0
0.3715	8	0	0
0.3715	9	8.20802e-08	2.45625e-08
0.3715	10	2.51182e-05	1.10408e-05
0.3715	11	0	0
0.3715	12	0	0
0.3715	13	0	0
0.3715	14	0	0
0.3715	15	2.32431e-05	9.89456e-06
0.3715	16	0	0
0.3715	17	0	0
0.3715	18	0	0
0.3715	19	0	0
0.3715	20	1.65475e-05	7.84784e-06
0.3715	21	0	0
0.3715	22	0	0
0.3715	23	0	0
0.3715	24	0	0
0.3715	25	8.31632e-06	3.99204e-06
0.3715	26	0	0
0.3715	27	0	0
0.3715	28	0	0
0.3715	29	0	0
0.372	0	1.25358e-05	5.33782e-06
0.372	1	0	0
0.372	2	0	0
0.372	3	0	0
0.372	4	3.3982e-07	1.3214e-07
0.372	5	3.05727e-05	1.26262e-05
0.372	6	0	0
0.372	7	0	0
0.372	8	0	0
0.372	9	8.20802e-08	2.45625e-08
0.372	10	2.51182e-05	1.10408e-05
0.372	11	0	0
0.372	12	0	0
0.372	13	0	0
0.372	14	0	0
0.372	15	2.32431e-05	9.89456e-06
0.372	16	0	0
0.372	17	0	0
0.372	18	0	0
0.372	19	0	0
0.372	20	1.65475e-05	7.84784e-06
0.372	21	0	0
0.372	22	0	0
0.372	23	0	0
0.372	24	0	0
0.372	25	8.31632e-06	3.99204e-06
0.372	26	0	0
0.372	27	0	0
0.372	28	0	0
0.372	29	0	0
0.3725	0	1.25358e-05	5.33782e-06
0.3725	1	0	0
0.3725	2	0	0
0.3725	3	0	0
0.3725	4	3.3982e-07	1.3214e-07
0.3725	5	3.05727e-05	1.26262e-05
0.3725	6	0	0
0.3725	7	0	0
0.3725	8	0	0
0.3725	9	8.20802e-08	2.45625e-08
0.3725	10	2.51182e-05	1.10408e-05
0.3725	11	0	0
0.3725	12	0	0
0.3725	13	0	0
0.3725	14	0	0
0.3725	15	2.32431e-05	9.89456e-06
0.3725	16	0	0
0.3725	17	0	0
0.3725	18	0	0
0.3725	19	0	0
0.3725	20	1.65475e-05	7.84784e-06
0.3725	21	0	0
0.3725	22	0	0
0.3725	23	0	0
0.3725	24	0	0
0.3725	25	8.31632e-06	3.99204e-06
0.3725	26	0	0
0.3725	27	0	0
0.3725	28	0	0
0.3725	29	0	0
0.373	0	1.25358e-05	5.33782e-06
0.373	1	0	0
0.373	2	0	0
0.373	3	0	0
0.373	4	3.3982e-07	1.3214e-07
0.373	5	3.05727e-05	1.26262e-05
0.373	6	0	0
0.373	7	0	0
0.373	8	0	0
0.373	9	8.20802e-08	2.45625e-08
0.373	10	2.51182e-05	1.10408e-05
0.373	11	0	0
0.373	12	0	0
0.373	13	0	0
0.373	14	0	0
0.373	15	2.32431e-05	9.89456e-06
0.373	16	0	0
0.373	17	0	0
0.373	18	0	0
0.373	19	0	0
0.373	20	1.65475e-05	7.84784e-06
0.373	21	0	0
0.373	22	0	0
0.373	23	0	0
0.373	24	0	0
0.373	25	8.31632e-06	3.99204e-06
0.373	26	0	0
0.373	27	0	0
0.373	28	0	0
0.373	29	0	0
0.3735	0	1.25358e-05	5.33782e-06
0.3735	1	0	0
0.3735	2	0	0
0.3735	3	0	0
0.3735	4	3.3982e-07	1.3214e-07
0.3735	5	3.05727e-05	1.26262e-05
0.3735	6	0	0
0.3735	7	0	0
0.3735	8	0	0
0.3735	9	8.20802e-08	2.45625e-08
0.3735	10	2.51182e-05	1.10408e-05
0.3735	11	0	0
0.3735	12	0	0
0.3735	13	0	0
0.3735	14	0	0
0.3735	15	2.32431e-05	9.89456e-06
0.3735	16	0	0
0.3735	17	0	0
0.3735	18	0	0
0.3735	19	0	0
0.3735	20	1.65475e-05	7.84784e-06
0.3735	21	0	0
0.3735	22	0	0
0.3735	23	0	0
0.3735	24	0	0
0.3735	25	8.31632e-06	3.99204e-06
0.3735	26	0	0
0.3735	27	0	0
0.3735	28	0	0
0.3735	29	0	0
0.374	0	1.25358e-05	5.33782e-06
0.374	1	0	0
0.374	2	0	0
0.374	3	0	0
0.374	4	3.3982e-07	1.3214e-07
0.374	5	3.05727e-05	1.26262e-05
0.374	6	0	0
0.374	7	0	0
0.374	8	0	0
0.374	9	8.20802e-08	2.45625e-08
0.374	10	2.51182e-05	1.10408e-05
0.374	11	0	0
0.374	12	0	0
0.374	13	0	0
0.374	14	0	0
0.374	15	2.32431e-05	9.89456e-06
0.374	16	0	0
0.374	17	0	0
0.374	18	0	0
0.374	19	0	0
0.374	20	1.65475e-05	7.84784e-06
0.374	21	0	0
0.374	22	0	0
0.374	23	0	0
0.374	24	0	0
0.374	25	8.31632e-06	3.99204e-06
0.374	26	0	0
0.374	27	0	0
0.374	28	0	0
0.374	29	0	0
0.3745	0	1.25358e-05	5.33782e-06
0.3745	1	0	0
0.3745	2	0	0
0.3745	3	0	0
0.3745	4	3.3982e-07	1.3214e-07
0.3745	5	3.05727e-05	1.26262e-05
0.3745	6	0	0
0.3745	7	0	0
0.3745	8	0	0
0.3745	9	8.20802e-08	2.45625e-08
0.3745	10	2.51182e-05	1.10408e-05
0.3745	11	0	0
0.3745	12	0	0
0.3745	13	0	0
0.3745	14	0	0
0.3745	15	2.32431e-05	9.89456e-06
0.3745	16	0	0
0.3745	17	0	0
0.3745	18	0	0
0.3745	19	0	0
0.3745	20	1.65475e-05	7.84784e-06
0.3745	21	0	0
0.3745	22	0	0
0.3745	23	0	0
0.3745	24	0	0
0.3745	25	8.31632e-06	3.99204e-06
0.3745	26	0	0
0.3745	27	0	0
0.3745	28	0	0
0.3745	29	0	0
0.375	0	1.25358e-05	5.33782e-06
0.375	1	0	0
0.375	2	0	0
0.375	3	0	0
0.375	4	3.3982e-07	1.3214e-07
0.375	5	3.05727e-05	1.26262e-05
0.375	6	0	0
0.375	7	0	0
0.375	8	0	0
0.375	9	8.20802e-08	2.45625e-08
0.375	10	2.51182e-05	1.10408e-05
0.375	11	0	0
0.375	12	0	0
0.375	13	0	0
0.375	14	0	0
0.375	15	2.32431e-05	9.89456e-06
0.375	16	0	0
0.375	17	0	0
0.375	18	0	0
0.375	19	0	0
0.375	20	1.65475e-05	7.84784e-06
0.375	21	0	0
0.375	22	0	0
0.375	23	0	0
0.375	24	0	0
0.375	25	8.31632e-06	3.99204e-06
0.375	26	0	0
0.375	27	0	0
0.375	28	0	0
0.375	29	0	0
0.3755	0	1.25358e-05	5.33782e-06
0.3755	1	0	0
0.3755	2	0	0
0.3755	3	0	0
0.3755	4	3.3982e-07	1.3214e-07
0.3755	5	3.05727e-05	1.26262e-05
0.3755	6	0	0
0.3755	7	0	0
0.3755	8	0	0
0.3755	9	8.20802e-08	2.45625e-08
0.3755	10	2.51182e-05	1.10408e-05
0.3755	11	0	0
0.3755	12	0	0
0.3755	13	0	0
0.3755	14	0	0
0.3755	15	2.32431e-05	9.89456e-06
0.3755	16	0	0
0.3755	17	0	0
0.3755	18	0	0
